1,2,3,4,5,6,7
279,0,2,1022,2.67,0,0
304,-4,-3,1023,3.56,0,0
320,-5,-4,1023,4.45,0,0
282,-1,0,1024,3.13,0,0
56,-3,-1,1025,8.05,0,0
16,-14,1,1025,20.12,0,0
15,-13,0,1027,31.3,0,0
14,-15,-1,1029,41.13,0,0
14,-16,-3,1031,49.18,0,0
13,-16,-3,1031,57.23,0,0
10,-16,-4,1032,62.15,0,0
10,-17,-5,1032,70.2,0,0
11,-17,-4,1034,78.25,0,0
11,-16,-4,1034,85.4,0,0
13,-16,-2,1035,92.55,0,0
16,-17,-1,1035,100.6,0,0
18,-19,0,1034,107.75,0,0
19,-18,0,1033,114.9,0,0
13,-19,1,1033,123.84,0,0
17,-19,1,1033,132.78,0,0
14,-20,1,1033,140.83,0,0
11,-20,0,1034,148.88,0,0
10,-18,-1,1034,156.03,0,0
16,-18,-2,1035,163.18,0,0
17,-18,-3,1036,172.12,0,0
20,-18,-3,1036,180.17,0,0
14,-18,-3,1037,188.22,0,0
12,-18,-4,1037,195.37,0,0
23,-18,-4,1038,202.52,0,0
16,-18,-5,1038,207.44,0,0
16,-18,-6,1037,212.36,0,0
15,-18,-6,1037,217.28,0,0
16,-18,-8,1037,219.07,0,0
22,-18,-7,1036,0.89,0,0
21,-18,-7,1036,1.79,0,0
19,-18,-7,1036,4.92,0,0
28,-18,-7,1036,9.84,0,0
11,-17,-5,1037,13.86,0,0
13,-18,-4,1037,18.78,0,0
19,-18,-2,1037,26.83,0,0
15,-18,-1,1036,34.88,0,0
19,-18,-1,1035,40.69,0,0
12,-19,0,1034,46.5,0,0
16,-17,-1,1034,52.31,0,0
15,-16,-1,1034,61.25,0,0
7,-19,-2,1035,70.19,0,0
11,-21,-2,1036,80.02,0,0
11,-21,-4,1037,92.09,0,0
7,-21,-4,1038,103.27,0,0
9,-21,-5,1039,114.45,0,0
10,-21,-6,1039,124.28,0,0
11,-22,-7,1039,134.11,0,0
10,-23,-7,1039,145.29,0,0
15,-22,-7,1040,152.44,0,0
11,-22,-8,1040,159.59,0,0
10,-22,-8,1040,168.53,0,0
9,-22,-8,1040,177.47,0,0
8,-23,-8,1040,184.62,0,0
8,-23,-8,1040,192.67,0,0
7,-22,-8,1040,200.72,0,0
10,-22,-8,1041,207.87,0,0
14,-23,-7,1041,215.92,0,0
17,-23,-6,1041,224.86,0,0
13,-23,-5,1041,233.8,0,0
12,-23,-3,1040,242.74,0,0
15,-23,-3,1039,250.79,0,0
16,-23,-2,1038,258.84,0,0
20,-23,-1,1037,266.89,0,0
17,-23,-1,1037,274.04,0,0
17,-23,-2,1036,278.96,0,0
18,-21,-5,1036,0.89,0,0
19,-21,-5,1036,1.34,0,0
36,-19,-7,1036,2.23,0,0
53,-19,-8,1036,2.68,0,0
49,-17,-9,1036,3.57,0,0
74,-19,-11,1036,0.89,0,0
85,-17,-11,1036,0.89,0,0
96,-17,-11,1035,1.78,0,0
123,-19,-13,1035,1.79,0,0
122,-19,-12,1035,3.58,0,0
140,-18,-11,1035,5.37,0,0
114,-19,-13,1035,7.16,0,0
109,-18,-12,1034,10.29,0,0
92,-18,-10,1034,11.18,0,0
68,-18,-11,1035,12.97,0,0
55,-17,-9,1035,16.1,0,0
58,-17,-7,1035,17.89,0,0
57,-16,-3,1035,19.68,0,0
69,-16,-2,1034,0.89,0,0
75,-18,1,1033,1.79,0,0
77,-20,1,1032,3.58,0,0
77,-19,2,1031,5.37,0,0
129,-19,3,1031,1.79,0,0
107,-18,2,1031,2.68,0,0
156,-16,-1,1031,1.79,0,0
108,-14,-4,1032,0.89,0,0
109,-15,-6,1033,0.45,0,0
128,-15,-6,1033,1.34,0,0
170,-14,-7,1033,1.79,0,0
151,-16,-3,1034,1.79,0,0
177,-16,-7,1034,4.92,0,0
111,-16,-5,1035,8.94,0,0
50,-16,-7,1035,12.07,0,0
39,-16,-8,1035,16.09,0,0
28,-16,-6,1035,20.11,0,0
14,-17,-4,1034,4.92,0,0
13,-18,-5,1034,8.94,0,0
19,-18,-5,1035,13.86,0,0
19,-18,-6,1035,17.88,0,0
15,-18,-5,1035,21.9,0,0
22,-18,-4,1035,25.92,0,0
33,-18,-2,1035,30.84,0,0
40,-20,0,1034,33.97,0,0
35,-20,1,1033,1.79,0,0
38,-20,2,1032,0.89,0,0
40,-20,3,1031,1.78,0,0
44,-20,3,1031,1.79,0,0
45,-18,0,1031,1.79,0,0
67,-18,-2,1031,0.89,0,0
88,-17,-6,1031,1.79,0,0
111,-16,-5,1032,0.89,0,0
107,-16,-3,1032,2.68,0,0
99,-17,-2,1032,5.81,0,0
116,-15,-4,1032,9.83,0,0
105,-16,-3,1032,12.96,0,0
64,-17,-2,1032,16.09,0,0
31,-17,-3,1032,20.11,0,0
27,-18,-2,1032,4.02,0,0
26,-18,-4,1031,4.02,0,0
23,-18,-3,1031,4.02,0,0
18,-19,-6,1031,3.13,0,0
13,-19,-5,1031,3.13,0,0
21,-18,-7,1032,3.13,0,0
18,-17,-3,1032,4.92,0,0
30,-18,-2,1033,4.02,0,0
30,-19,-1,1033,8.94,0,0
36,-21,1,1032,12.07,0,0
38,-21,3,1031,1.79,0,0
39,-23,3,1030,1.79,0,0
29,-22,3,1029,0.89,0,0
34,-23,3,1029,1.78,0,0
42,-22,1,1029,2.67,0,0
51,-19,-1,1029,3.56,0,0
58,-17,-3,1030,4.45,0,0
150,-16,-4,1031,0.89,0,0
152,-15,-6,1031,0.89,0,0
161,-15,-6,1031,1.78,0,0
153,-15,-6,1031,1.79,0,0
142,-15,-6,1032,2.68,0,0
185,-14,-7,1032,0.89,0,0
191,-15,-7,1032,1.79,0,0
188,-15,-8,1031,3.58,0,0
123,-15,-8,1031,5.37,0,0
72,-15,-8,1031,7.16,0,0
69,-15,-9,1030,11.18,0,0
35,-16,-10,1030,14.31,0,0
36,-15,-8,1030,19.23,0,0
31,-15,-6,1031,23.25,0,0
42,-16,-3,1031,26.38,0,0
48,-17,0,1030,30.4,0,0
66,-17,1,1029,33.53,0,0
66,-17,3,1028,35.32,0,0
62,-16,3,1026,1.79,0,0
65,-16,3,1026,1.79,0,0
85,-15,4,1026,3.58,0,0
112,-15,3,1026,1.79,0,0
94,-15,2,1026,4.92,0,0
105,-15,2,1026,8.05,0,0
62,-13,-1,1027,4.02,0,0
47,-14,-1,1027,0.45,0,0
103,-14,-5,1028,0.89,0,0
100,-13,-5,1028,0.89,0,0
123,-14,-1,1028,1.78,0,0
100,-15,-3,1028,1.79,0,0
74,-13,-8,1028,0.89,0,0
81,-13,-8,1028,1.78,0,0
30,-14,-7,1028,0.89,0,0
21,-15,-5,1028,4.02,0,0
11,-15,-6,1027,0.89,0,0
13,-15,-8,1027,1.78,0,0
13,-16,-4,1028,3.13,0,0
17,-16,-1,1029,7.15,0,0
12,-17,0,1030,12.96,0,0
18,-17,1,1030,18.77,0,0
17,-18,1,1030,27.71,0,0
18,-18,3,1029,43.81,0,0
19,-21,3,1029,53.64,0,0
14,-23,3,1029,65.71,0,0
14,-22,2,1030,78.67,0,0
13,-22,1,1031,91.63,0,0
10,-23,1,1031,101.46,0,0
9,-20,0,1032,110.4,0,0
12,-20,-1,1033,118.45,0,0
18,-21,-5,1033,121.58,0,0
14,-20,-5,1033,0.89,0,0
16,-19,-3,1034,3.13,0,0
19,-18,-3,1034,3.13,0,0
13,-17,-3,1034,6.26,0,0
14,-17,-4,1034,9.39,0,0
14,-17,-3,1034,15.2,0,0
13,-17,-3,1034,19.22,0,0
12,-17,-5,1034,23.24,0,0
12,-17,-5,1034,26.37,0,0
13,-17,-4,1034,31.29,0,0
18,-17,-4,1035,36.21,0,0
24,-17,-1,1035,40.23,0,0
31,-18,0,1035,47.38,0,0
27,-19,1,1034,54.53,0,0
19,-19,3,1032,60.34,0,0
14,-20,3,1031,65.26,0,0
16,-20,2,1031,71.07,0,0
15,-20,2,1030,75.99,0,0
22,-19,2,1029,80.01,0,0
27,-18,2,1029,84.03,0,0
38,-18,1,1029,3.13,0,0
40,-17,-5,1029,1.79,0,0
51,-17,-5,1029,3.58,0,0
64,-16,-7,1029,0.89,0,0
68,-16,-7,1029,0.89,0,0
70,-16,-8,1029,0.89,0,0
95,-15,-8,1029,1.78,0,0
118,-15,-8,1028,0.89,0,0
117,-14,-9,1028,0.89,0,0
119,-15,-10,1027,1.79,0,0
106,-14,-9,1026,2.68,0,0
98,-15,-9,1026,4.47,0,0
73,-16,-11,1026,7.6,0,0
76,-15,-10,1027,1.79,0,0
87,-14,-8,1027,0.89,0,0
98,-12,-4,1027,1.79,0,0
90,-12,-1,1027,4.92,0,0
70,-14,3,1026,8.05,0,0
63,-15,3,1025,12.07,0,0
33,-15,4,1024,16.99,0,0
15,-17,5,1024,24.14,0,0
18,-16,4,1024,32.19,0,0
16,-16,3,1025,38,0,0
18,-17,3,1025,42.02,0,0
8,-18,2,1026,46.94,0,0
16,-17,-1,1027,0.89,0,0
17,-17,1,1027,3.13,0,0
15,-16,1,1027,7.15,0,0
16,-15,0,1027,11.17,0,0
13,-15,0,1027,16.09,0,0
11,-15,-1,1027,21.9,0,0
10,-16,-1,1028,25.92,0,0
11,-16,-1,1028,30.84,0,0
11,-16,-5,1027,0.89,0,0
16,-16,-8,1027,1.79,0,0
14,-16,-4,1027,4.92,0,0
13,-16,-10,1028,8.94,0,0
21,-16,-9,1028,12.96,0,0
20,-15,-8,1028,14.75,0,0
19,-15,-1,1029,0.89,0,0
21,-17,1,1029,1.79,0,0
27,-17,3,1028,4.92,0,0
22,-17,3,1027,9.84,0,0
27,-17,4,1026,16.99,0,0
38,-16,4,1026,22.8,0,0
30,-17,4,1026,29.95,0,0
22,-17,3,1026,35.76,0,0
21,-17,3,1026,38.89,0,0
53,-16,2,1027,40.68,0,0
90,-15,-3,1028,1.79,0,0
102,-15,-5,1028,1.79,0,0
90,-15,-7,1028,4.92,0,0
126,-14,-7,1028,1.79,0,0
131,-14,-3,1029,0.45,0,0
105,-13,-7,1029,0.9,0,0
103,-14,-8,1029,0.89,0,0
99,-14,-8,1030,0.45,0,0
79,-14,-8,1030,1.79,0,0
64,-14,-9,1030,3.58,0,0
37,-15,-8,1030,5.37,0,0
54,-15,-9,1030,8.5,0,0
45,-15,-10,1031,12.52,0,0
38,-12,-7,1032,0.89,0,0
37,-12,-2,1033,1.79,0,0
48,-15,0,1033,4.92,0,0
48,-15,1,1033,1.79,0,0
66,-15,3,1032,1.79,0,0
65,-15,4,1031,0.89,0,0
63,-15,4,1031,1.78,0,0
56,-16,4,1031,1.79,0,0
61,-15,2,1032,1.79,0,0
70,-15,0,1032,1.79,0,0
90,-13,-3,1034,2.68,0,0
136,-13,-3,1034,0.89,0,0
165,-13,-4,1035,1.34,0,0
193,-13,-5,1035,2.23,0,0
214,-14,-6,1036,1.79,0,0
147,-14,-7,1036,3.58,0,0
77,-13,-8,1037,1.79,0,0
69,-13,-8,1037,0.89,0,0
79,-11,-7,1037,0.89,0,0
146,-12,-7,1037,0.45,0,0
139,-13,-11,1037,1.79,0,0
124,-13,-10,1037,2.68,0,0
134,-13,-10,1037,4.47,0,0
95,-14,-9,1038,0.89,0,0
79,-13,-9,1039,3.13,0,0
58,-12,-5,1039,4.92,0,0
49,-13,-3,1038,1.79,0,0
60,-13,-2,1038,3.58,0,0
56,-14,1,1036,0.89,0,0
57,-14,1,1035,1.78,0,0
67,-14,1,1035,1.79,0,0
92,-14,0,1034,3.58,0,0
121,-12,-1,1034,4.47,0,0
151,-12,-3,1034,5.36,0,0
183,-13,-5,1034,0.89,0,0
221,-11,-5,1034,2.68,0,0
268,-9,-3,1034,3.57,0,0
307,-9,-4,1035,4.46,0,0
302,-10,-6,1035,5.35,0,0
316,-8,-5,1035,6.24,0,0
327,-11,-6,1034,0.89,0,0
286,-11,-7,1034,1.79,0,0
249,-12,-7,1034,3.58,0,0
187,-12,-8,1033,5.37,0,0
146,-12,-8,1033,7.16,0,0
150,-12,-8,1032,8.95,0,0
121,-12,-8,1032,10.74,0,0
116,-13,-9,1032,12.53,0,0
122,-11,-7,1032,14.32,0,0
122,-10,-4,1033,17.45,0,0
132,-10,-2,1032,20.58,0,0
142,-10,0,1031,22.37,0,0
146,-11,1,1030,0.89,0,0
161,-10,1,1029,1.78,0,0
157,-10,2,1029,3.57,0,0
162,-10,2,1028,4.46,0,0
161,-9,-1,1028,0.89,0,0
183,-9,-2,1028,0.89,0,0
204,-8,-3,1029,0.89,0,0
250,-8,-4,1029,0.89,0,0
271,-9,-5,1030,0.89,0,0
292,-9,-5,1030,0.89,0,0
324,-9,-6,1030,1.79,0,0
356,-9,-6,1030,0.89,0,0
333,-10,-7,1030,3.13,0,0
262,-10,-7,1030,6.26,0,0
199,-10,-7,1030,9.39,0,0
169,-11,-8,1030,12.52,0,0
154,-11,-8,1030,16.54,0,0
145,-11,-8,1030,20.56,0,0
163,-12,-8,1030,24.58,0,0
184,-12,-7,1030,28.6,0,0
187,-11,-7,1031,31.73,0,0
132,-10,-3,1032,0.45,0,0
134,-11,1,1032,3.13,0,0
108,-12,3,1031,6.26,0,0
115,-12,5,1030,1.79,0,0
101,-13,5,1030,1.79,0,0
63,-11,5,1030,5.81,0,0
99,-9,4,1030,9.83,0,0
137,-9,1,1031,11.62,0,0
200,-8,1,1031,15.64,0,0
316,-6,-1,1033,17.43,0,0
437,-6,-2,1033,20.56,0,0
228,-6,-3,1034,22.35,0,0
104,-6,-4,1035,23.24,0,0
87,-7,-4,1036,25.03,0,0
66,-8,-4,1037,26.82,0,0
62,-8,-6,1037,0.89,0,0
61,-9,-7,1037,0.89,0,0
47,-9,-7,1038,1.78,0,0
52,-8,-5,1038,2.67,0,0
50,-10,-4,1038,1.79,0,0
42,-11,-5,1038,4.92,0,0
33,-11,-5,1038,8.05,0,0
41,-12,-6,1039,9.84,0,0
36,-12,-6,1039,11.63,1,0
40,-11,-6,1040,14.76,2,0
46,-12,-5,1040,18.78,3,0
57,-11,-4,1039,21.91,0,0
64,-12,-4,1038,25.93,0,0
68,-12,-3,1037,29.06,0,0
72,-11,-4,1037,30.85,0,0
73,-11,-4,1037,32.64,0,0
78,-11,-4,1037,34.43,0,0
79,-11,-4,1037,36.22,0,0
82,-11,-4,1037,38.01,0,0
87,-11,-4,1038,39.8,0,0
91,-10,-4,1038,41.59,0,0
79,-10,-4,1038,43.38,0,0
64,-10,-4,1038,45.17,0,0
69,-10,-4,1038,46.96,0,0
71,-10,-4,1038,48.75,0,0
67,-9,-5,1037,49.64,0,0
64,-9,-4,1037,0.89,0,0
64,-8,-5,1037,0.89,0,0
70,-8,-5,1036,1.78,0,0
71,-9,-5,1035,0.89,0,0
79,-10,-5,1035,1.78,0,0
80,-9,-5,1035,2.23,0,0
81,-9,-4,1035,0.89,0,0
91,-9,-4,1036,0.89,0,0
101,-9,-3,1035,1.79,0,0
112,-9,-3,1035,0.89,0,0
123,-9,-3,1033,1.78,0,0
141,-8,-3,1032,2.67,0,0
150,-8,-2,1031,1.79,0,0
170,-8,-2,1031,0.89,0,0
190,-8,-2,1031,1.78,0,0
201,-9,-4,1031,0.89,0,0
211,-8,-4,1031,0.89,0,0
218,-9,-4,1031,0.89,0,0
222,-8,-4,1031,0.89,0,0
207,-8,-4,1031,0.89,0,0
208,-9,-6,1031,3.13,0,0
195,-10,-8,1030,6.26,0,0
163,-10,-7,1030,7.15,0,0
196,-9,-7,1030,10.28,0,0
175,-10,-7,1030,13.41,0,0
144,-11,-8,1030,15.2,0,0
137,-10,-9,1029,18.33,0,0
128,-11,-9,1029,21.46,0,0
135,-11,-9,1029,23.25,0,0
157,-10,-8,1029,26.38,0,0
164,-11,-9,1030,29.51,0,0
155,-9,-6,1030,32.64,0,0
159,-11,1,1030,35.77,0,0
130,-13,2,1029,4.02,0,0
98,-13,3,1028,8.94,0,0
82,-15,4,1027,3.13,0,0
71,-14,5,1027,1.79,0,0
66,-14,4,1027,3.58,0,0
72,-15,2,1027,0.89,0,0
192,-14,-1,1028,1.34,0,0
209,-12,-2,1029,1.79,0,0
209,-12,-3,1029,2.68,0,0
217,-12,-6,1029,0.89,0,0
223,-12,-6,1030,0.89,0,0
251,-12,-6,1030,1.79,0,0
283,-12,-6,1030,0.89,0,0
275,-12,-8,1030,0.89,0,0
303,-13,-10,1031,1.79,0,0
215,-13,-9,1032,3.58,0,0
222,-13,-9,1033,6.71,0,0
85,-13,-4,1033,4.92,0,0
38,-14,-4,1034,10.73,0,0
23,-14,-4,1034,14.75,0,0
19,-15,-5,1035,17.88,0,0
14,-15,-4,1035,21.9,0,0
16,-16,-3,1036,27.71,0,0
21,-16,-2,1036,33.52,0,0
22,-16,0,1035,38.44,0,0
22,-18,0,1034,42.46,0,0
17,-18,1,1033,45.59,0,0
22,-18,2,1033,47.38,0,0
29,-18,2,1033,1.79,0,0
39,-16,0,1032,0.89,0,0
42,-18,0,1032,1.78,0,0
55,-15,-2,1032,2.23,0,0
55,-14,-4,1032,2.68,0,0
72,-15,-5,1032,0.89,0,0
81,-15,-6,1032,0.89,0,0
80,-13,-4,1032,3.13,0,0
128,-11,-3,1031,7.15,0,0
114,-10,-3,1030,10.28,0,0
97,-10,-4,1030,12.07,0,0
79,-9,-4,1030,13.86,0,0
88,-10,-4,1029,15.65,0,0
87,-9,-4,1029,17.44,0,0
98,-9,-4,1028,20.57,0,0
99,-9,-5,1028,22.36,0,0
100,-10,-8,1029,0.45,0,0
104,-11,-8,1029,1.34,0,0
131,-9,-7,1029,0.89,0,0
134,-8,-3,1029,0.89,0,0
169,-8,-1,1028,1.78,0,0
133,-8,0,1027,1.79,0,0
39,-17,1,1026,8.94,0,0
12,-17,2,1026,17.88,0,0
19,-19,2,1026,29.06,0,0
14,-19,1,1027,40.24,0,0
13,-17,0,1028,52.31,0,0
13,-17,-1,1029,62.14,0,0
16,-18,-2,1030,74.21,0,0
8,-18,-3,1031,85.39,0,0
10,-18,-3,1031,95.22,0,0
27,-19,-3,1032,108.18,0,0
18,-19,-4,1032,119.36,0,0
14,-19,-4,1032,127.41,0,0
16,-19,-5,1032,134.56,0,0
17,-19,-5,1032,138.58,0,0
11,-19,-6,1032,144.39,0,0
11,-19,-5,1032,151.54,0,0
12,-19,-6,1032,157.35,0,0
15,-19,-6,1032,165.4,0,0
17,-19,-6,1032,172.55,0,0
14,-19,-5,1033,177.47,0,0
16,-19,-4,1033,183.28,0,0
18,-19,-4,1033,191.33,0,0
24,-19,-1,1031,202.51,0,0
16,-19,-1,1031,211.45,0,0
18,-19,-1,1030,223.52,0,0
13,-21,-1,1030,236.48,0,0
23,-20,-1,1030,250.34,0,0
13,-20,-2,1032,262.41,0,0
11,-20,-3,1032,273.59,0,0
8,-20,-3,1033,285.66,0,0
19,-20,-4,1034,297.73,0,0
11,-20,-4,1034,307.56,0,0
12,-20,-5,1035,318.74,0,0
10,-20,-6,1035,329.92,0,0
16,-20,-6,1035,339.75,0,0
14,-20,-6,1035,348.69,0,0
13,-20,-6,1036,355.84,0,0
10,-21,-10,1036,358.97,0,0
11,-20,-9,1036,360.76,0,0
18,-20,-10,1036,363.89,0,0
13,-20,-9,1036,0.89,0,0
13,-19,-10,1036,3.13,0,0
15,-19,-9,1036,1.79,0,0
20,-18,-6,1037,4.92,0,0
19,-19,-4,1037,9.84,0,0
16,-19,-2,1037,16.99,0,0
17,-19,-2,1036,22.8,0,0
12,-21,0,1035,28.61,0,0
25,-22,1,1033,34.42,0,0
16,-22,1,1032,40.23,0,0
15,-22,1,1032,46.04,0,0
21,-22,1,1032,50.96,0,0
37,-20,0,1032,55.88,0,0
42,-18,-1,1032,4.02,0,0
55,-18,-1,1032,4.02,0,0
74,-19,-6,1032,0.89,0,0
87,-17,-3,1032,1.79,0,0
86,-17,-8,1032,0.89,0,0
87,-17,-9,1031,1.78,0,0
90,-17,-10,1031,0.89,0,0
89,-17,-11,1031,1.78,0,0
91,-17,-11,1031,2.67,0,0
99,-18,-12,1031,3.12,0,0
150,-19,-14,1030,3.13,0,0
143,-18,-14,1030,4.92,0,0
130,-17,-12,1030,6.71,0,0
102,-17,-13,1030,8.5,0,0
96,-17,-12,1030,10.29,0,0
72,-17,-6,1031,13.42,0,0
60,-16,-4,1030,16.55,0,0
70,-16,-1,1029,18.34,0,0
76,-19,0,1028,20.13,0,0
69,-19,2,1027,0.89,0,0
53,-19,3,1026,1.78,0,0
53,-20,3,1026,2.67,0,0
65,-19,1,1027,0.89,0,0
86,-19,0,1027,1.78,0,0
115,-17,-3,1028,0.45,0,0
179,-16,-4,1028,0.9,0,0
235,-16,-5,1029,1.79,0,0
241,-16,-7,1030,0.89,0,0
189,-16,-7,1030,0.89,0,0
161,-17,-10,1031,1.79,0,0
189,-17,-9,1031,4.92,0,0
161,-16,-9,1032,0.89,0,0
161,-16,-8,1033,1.78,0,0
159,-15,-7,1034,0.89,0,0
197,-16,-9,1035,0.89,0,0
183,-16,-10,1035,1.79,0,0
172,-15,-9,1036,3.58,0,0
170,-15,-9,1036,5.37,0,0
179,-14,-10,1037,0.89,0,0
194,-11,-7,1039,1.79,0,0
183,-13,-3,1039,4.92,0,0
150,-14,-3,1039,8.05,0,0
87,-14,-3,1038,11.18,0,0
93,-14,-2,1038,12.97,0,0
91,-14,-2,1037,14.76,0,0
67,-13,-2,1038,16.55,0,0
54,-11,-3,1038,19.68,0,0
62,-12,-3,1038,21.47,0,0
56,-11,-3,1039,25.49,0,0
58,-11,-3,1039,27.28,0,0
54,-12,-3,1039,29.07,0,0
51,-12,-4,1040,30.86,0,0
52,-12,-4,1040,32.65,0,0
45,-11,-4,1040,34.44,0,0
45,-11,-4,1040,36.23,1,0
49,-11,-4,1040,38.02,2,0
47,-10,-4,1040,39.81,3,0
40,-10,-4,1040,42.94,4,0
46,-10,-4,1039,44.73,5,0
51,-10,-5,1039,46.52,6,0
49,-9,-5,1039,48.31,7,0
60,-9,-5,1039,51.44,8,0
69,-8,-5,1039,53.23,9,0
66,-7,-6,1040,55.02,10,0
68,-6,-5,1040,56.81,11,0
83,-6,-5,1039,1.79,12,0
132,-6,-5,1038,3.58,13,0
175,-5,-5,1037,0.89,14,0
170,-5,-4,1036,1.79,15,0
172,-5,-4,1036,3.58,16,0
169,-5,-4,1036,5.37,17,0
176,-5,-4,1036,6.26,18,0
175,-5,-4,1036,7.15,0,0
172,-5,-4,1036,1.79,0,0
166,-6,-4,1036,0.89,0,0
171,-6,-5,1036,0.89,0,0
164,-6,-4,1036,0.89,0,0
191,-6,-5,1036,1.78,0,0
171,-6,-4,1035,2.23,0,0
184,-6,-5,1035,0.89,0,0
191,-6,-5,1035,0.89,0,0
169,-6,-5,1034,3.13,0,0
156,-6,-5,1033,4.92,0,0
151,-6,-5,1033,6.71,0,0
120,-7,-5,1033,9.84,0,0
116,-10,-8,1033,11.63,0,0
109,-9,-7,1034,15.65,0,0
111,-9,-7,1034,1.79,0,0
124,-7,-3,1035,1.79,0,0
125,-7,-1,1034,3.58,0,0
151,-6,-1,1032,0.89,0,0
149,-8,0,1031,1.78,0,0
153,-8,1,1031,2.67,0,0
152,-9,1,1031,4.46,0,0
144,-9,0,1031,5.35,0,0
197,-8,-2,1031,6.24,0,0
181,-9,-4,1031,0.89,0,0
197,-8,-5,1031,0.45,0,0
201,-10,-7,1032,0.9,0,0
211,-8,-6,1032,1.35,0,0
235,-10,-8,1032,2.24,0,0
275,-10,-8,1032,0.89,0,0
289,-10,-8,1033,0.45,0,0
284,-10,-9,1033,0.89,0,0
205,-12,-11,1033,1.78,0,0
146,-11,-10,1033,2.67,0,0
127,-12,-10,1033,4.46,0,0
79,-12,-9,1032,6.25,0,0
63,-14,-12,1032,8.04,0,0
79,-13,-11,1032,11.17,0,0
126,-14,-10,1032,12.96,0,0
100,-10,-6,1033,14.75,0,0
96,-11,-2,1033,1.79,0,0
74,-11,-1,1032,0.89,0,0
77,-13,1,1031,1.78,0,0
85,-14,2,1030,2.67,0,0
204,-13,2,1030,1.79,0,0
184,-11,2,1030,4.92,0,0
177,-11,1,1030,8.94,0,0
175,-11,0,1030,12.96,0,0
149,-10,-3,1030,0.89,0,0
180,-11,-6,1030,1.79,0,0
267,-11,-6,1031,3.58,0,0
314,-10,-5,1031,4.47,0,0
350,-13,-9,1031,1.79,0,0
335,-11,-7,1032,2.68,0,0
366,-11,-7,1032,3.57,0,0
358,-11,-8,1032,1.79,0,0
388,-8,-6,1032,3.58,0,0
433,-9,-8,1032,1.79,0,0
524,-10,-9,1031,3.58,0,0
534,-8,-8,1031,4.47,0,0
501,-8,-8,1031,0.89,0,0
513,-9,-9,1031,1.78,0,0
491,-10,-9,1032,2.67,0,0
502,-9,-8,1033,3.56,0,0
484,-5,-5,1033,1.79,0,0
494,-12,1,1032,6.71,0,0
155,-15,3,1031,12.52,0,0
21,-16,3,1031,20.57,0,0
21,-16,3,1031,29.51,0,0
19,-16,3,1031,37.56,0,0
17,-17,3,1032,46.5,0,0
13,-20,0,1034,54.55,0,0
15,-17,0,1035,61.7,0,0
11,-18,-1,1036,70.64,0,0
12,-18,-2,1038,79.58,0,0
12,-18,-4,1039,85.39,0,0
10,-18,-5,1039,89.41,0,0
18,-19,-6,1040,3.13,0,0
17,-18,-5,1040,7.15,0,0
14,-18,-7,1041,10.28,0,0
17,-18,-8,1041,0.89,0,0
13,-19,-10,1041,3.13,0,0
14,-19,-11,1041,3.13,0,0
24,-18,-10,1040,0.89,0,0
25,-19,-10,1040,1.34,0,0
32,-18,-12,1040,1.79,0,0
29,-17,-7,1041,3.58,0,0
53,-17,-6,1041,6.71,0,0
31,-17,-4,1041,8.5,0,0
33,-17,-3,1039,1.79,0,0
47,-16,-2,1038,2.68,0,0
57,-16,-1,1035,4.02,0,0
47,-16,-1,1035,8.04,0,0
46,-16,-1,1033,12.96,0,0
65,-16,-2,1033,17.88,0,0
71,-16,-2,1033,21.9,0,0
68,-16,-3,1033,25.03,0,0
71,-16,-4,1032,28.16,0,0
93,-15,-4,1032,31.29,0,0
120,-15,-4,1032,34.42,0,0
112,-15,-6,1032,36.21,0,0
123,-15,-8,1031,0.89,0,0
138,-15,-9,1030,1.79,0,0
147,-17,-12,1030,1.79,0,0
156,-16,-12,1030,2.68,0,0
169,-16,-12,1029,3.57,0,0
156,-17,-13,1029,0.89,0,0
148,-16,-12,1028,1.78,0,0
137,-17,-13,1027,3.57,0,0
146,-16,-11,1027,4.46,0,0
130,-14,-9,1027,6.25,0,0
123,-14,-7,1027,9.38,0,0
126,-14,-4,1027,13.4,0,0
130,-14,-2,1026,15.19,0,0
136,-14,0,1025,16.98,0,0
149,-15,3,1023,1.79,0,0
196,-15,4,1023,3.13,0,0
162,-15,5,1022,6.26,0,0
160,-15,4,1022,8.05,0,0
160,-14,0,1023,0.45,0,0
174,-13,-3,1024,0.9,0,0
144,-13,-3,1025,1.35,0,0
171,-13,-4,1025,2.24,0,0
156,-14,-5,1026,1.79,0,0
230,-14,-5,1027,3.58,0,0
182,-14,-4,1028,8.5,0,0
100,-14,-7,1028,11.63,0,0
60,-14,-7,1028,15.65,0,0
50,-14,-7,1028,18.78,0,0
52,-15,-9,1028,22.8,0,0
57,-14,-8,1028,25.93,0,0
41,-14,-7,1028,29.95,0,0
47,-15,-9,1028,31.74,0,0
44,-15,-7,1028,33.53,0,0
37,-13,-6,1029,36.66,0,0
52,-13,-2,1030,39.79,0,0
46,-14,0,1030,43.81,0,0
43,-15,3,1029,45.6,0,0
45,-14,4,1028,47.39,0,0
45,-15,4,1027,1.79,0,0
61,-14,5,1026,2.68,0,0
69,-14,4,1026,4.02,0,0
66,-13,4,1026,7.15,0,0
39,-14,3,1026,10.28,0,0
57,-14,3,1026,13.41,0,0
72,-14,0,1026,15.2,0,0
73,-13,-1,1026,16.99,0,0
